"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_admissions","total_deaths"
"2399",2022-09-01,"NC","CATAWBA",37035,1406,6,167,1233,0,1398,8,1473,7,9,19,104,12
"2400",2022-09-01,"NC","CHATHAM",37037,425,3,3,419,0,422,3,426,1,2,3,8,3
"2401",2022-09-01,"NC","CHEROKEE",37039,138,2,41,95,0,134,4,156,1,2,4,15,5
"2402",2022-09-01,"NC","CLEVELAND",37045,680,16,77,587,0,675,5,781,2,6,6,45,5
"2403",2022-09-01,"NC","COLUMBUS",37047,307,8,169,130,0,305,2,345,3,3,4,0,1
"2404",2022-09-01,"NC","CRAVEN",37049,763,3,170,590,0,759,4,805,4,7,9,60,6
"2405",2022-09-01,"NC","CUMBERLAND",37051,2675,2,280,2393,0,2662,13,2997,2,11,17,98,17
"2406",2022-09-01,"NC","CURRITUCK",37053,108,0,3,105,0,96,12,104,0,0,0,NA,0
"2407",2022-09-01,"NC","DARE",37055,161,0,0,161,0,161,0,164,0,0,0,9,0
"2408",2022-09-01,"NC","DAVIDSON",37057,1561,23,230,1308,0,1553,8,1590,0,0,4,48,9
"2409",2022-09-01,"NC","DAVIE",37059,388,1,13,374,0,386,2,341,2,1,1,14,4
"2410",2022-09-01,"NC","DUPLIN",37061,378,5,320,53,0,377,1,395,1,2,2,26,2
"2411",2022-09-01,"NC","DURHAM",37063,2383,7,129,2247,0,2376,7,2251,0,7,9,192,5
"2412",2022-09-01,"NC","EDGECOMBE",37065,460,5,156,299,0,451,9,470,1,2,4,16,5
"2413",2022-09-01,"NC","FORSYTH",37067,3500,105,357,3038,0,3480,20,3570,9,19,28,287,25
"2414",2022-09-01,"NC","FRANKLIN",37069,621,5,212,404,0,620,1,628,0,0,0,NA,2
"2415",2022-09-01,"NC","GASTON",37071,1316,76,152,1088,0,1304,12,1529,10,9,11,43,15
"2416",2022-09-01,"NC","GRANVILLE",37077,495,7,250,238,0,495,0,508,1,0,0,11,1
"2417",2022-09-01,"NC","GREENE",37079,127,0,1,126,0,125,2,122,0,0,1,NA,2
"2418",2022-09-01,"NC","GUILFORD",37081,3790,41,1114,2635,0,3778,12,3835,12,13,23,272,17
"2419",2022-09-01,"NC","HALIFAX",37083,430,5,147,278,0,427,3,427,2,6,6,35,4
"2420",2022-09-01,"NC","HARNETT",37085,1004,35,785,184,0,1002,2,1018,5,5,5,34,6
"2421",2022-09-01,"NC","HAYWOOD",37087,435,9,82,344,0,425,10,462,0,3,6,26,5
"2422",2022-09-01,"NC","HENDERSON",37089,780,7,114,659,0,775,5,899,2,5,9,55,8
"2423",2022-09-01,"NC","HERTFORD",37091,150,4,29,117,0,149,1,160,1,0,0,13,2
"2424",2022-09-01,"NC","HOKE",37093,470,7,130,333,0,469,1,528,2,0,0,15,2
"2425",2022-09-01,"NC","IREDELL",37097,1255,9,147,1099,0,1248,7,1304,6,4,8,55,8
"2426",2022-09-01,"NC","JACKSON",37099,257,2,64,191,0,254,3,274,1,1,2,0,3
"2427",2022-09-01,"NC","JOHNSTON",37101,1729,19,582,1128,0,1723,6,1792,0,4,5,51,7
"2428",2022-09-01,"NC","LEE",37105,424,14,228,182,0,423,1,452,2,0,0,11,1
"2429",2022-09-01,"NC","LENOIR",37107,384,7,175,202,0,382,2,401,1,3,6,26,4
"2430",2022-09-01,"NC","LINCOLN",37109,646,22,84,540,0,645,1,595,3,2,2,31,3
"2431",2022-09-01,"NC","MACON",37113,163,3,103,57,0,161,2,157,2,0,1,15,1
"2432",2022-09-01,"NC","MADISON",37115,129,4,66,59,0,117,12,126,1,1,1,NA,2
"2433",2022-09-01,"NC","MARTIN",37117,174,2,40,132,0,162,12,164,1,0,0,2,1
"2434",2022-09-01,"NC","MCDOWELL",37111,434,0,3,431,0,431,3,435,0,0,1,14,1
"2435",2022-09-01,"NC","MECKLENBURG",37119,6930,15,255,6660,0,6895,35,7103,23,19,35,380,32
"2436",2022-09-01,"NC","MONTGOMERY",37123,232,13,117,102,0,230,2,231,0,0,0,5,1
"2437",2022-09-01,"NC","MOORE",37125,867,36,102,729,0,863,4,851,2,7,13,91,5
"2438",2022-09-01,"NC","NASH",37127,597,10,183,404,0,593,4,651,5,2,6,46,7
"2439",2022-09-01,"NC","NEW HANOVER",37129,1049,7,295,747,0,1041,8,1133,13,14,18,103,13
"2440",2022-09-01,"NC","ONSLOW",37133,1167,16,523,628,0,1162,5,1237,7,3,5,30,7
"2441",2022-09-01,"NC","ORANGE",37135,861,5,286,570,0,859,2,937,2,2,3,135,3
"2442",2022-09-01,"NC","PASQUOTANK",37139,187,1,5,181,0,186,1,181,0,2,2,15,0
"2443",2022-09-01,"NC","PENDER",37141,304,5,60,239,0,302,2,435,0,1,1,0,3
"2444",2022-09-01,"NC","PERSON",37145,251,2,70,179,0,248,3,298,0,1,1,34,1
"2445",2022-09-01,"NC","PITT",37147,1428,9,286,1133,0,1425,3,1450,0,4,12,230,5
"2446",2022-09-01,"NC","POLK",37149,83,1,41,41,0,83,0,83,0,0,1,5,1
"2447",2022-09-01,"NC","RANDOLPH",37151,984,13,274,697,0,975,9,967,0,3,5,21,4
"2448",2022-09-01,"NC","RICHMOND",37153,356,9,95,252,0,353,3,362,2,6,6,NA,6
"2449",2022-09-01,"NC","ROBESON",37155,1233,15,357,861,0,1226,7,1360,4,1,3,41,7
"2450",2022-09-01,"NC","ROCKINGHAM",37157,600,10,208,382,0,597,3,635,0,0,1,10,3
"2451",2022-09-01,"NC","ROWAN",37159,858,5,52,801,0,853,5,925,3,2,2,56,3
"2452",2022-09-01,"NC","RUTHERFORD",37161,355,2,44,309,0,350,5,396,1,2,7,16,8
"2453",2022-09-01,"NC","SAMPSON",37163,538,7,225,306,0,534,4,551,1,0,2,34,6
"2454",2022-09-01,"NC","SCOTLAND",37165,269,1,8,260,0,268,1,278,0,1,1,26,1
"2455",2022-09-01,"NC","STANLY",37167,649,8,128,513,0,644,5,632,3,1,1,34,2
"2456",2022-09-01,"NC","STOKES",37169,502,3,58,441,0,499,3,545,1,0,0,4,1
"2457",2022-09-01,"NC","SURRY",37171,644,3,48,593,0,626,18,826,13,7,8,59,12
"2458",2022-09-01,"NC","TRANSYLVANIA",37175,332,12,94,226,0,327,5,378,1,1,1,16,4
"2459",2022-09-01,"NC","UNION",37179,1584,15,225,1344,0,1580,4,1591,1,3,5,86,4
"2460",2022-09-01,"NC","VANCE",37181,328,1,98,229,0,327,1,358,1,3,3,7,3
"2461",2022-09-01,"NC","WAKE",37183,6690,38,1568,5084,0,6665,25,7199,0,12,23,307,14
"2462",2022-09-01,"NC","WATAUGA",37189,437,3,144,290,0,437,0,524,2,1,1,9,0
"2463",2022-09-01,"NC","WAYNE",37191,974,13,222,739,0,965,9,1007,3,3,4,80,5
"2464",2022-09-01,"NC","WILKES",37193,645,7,78,560,0,644,1,681,0,2,4,26,2
"2465",2022-09-01,"NC","WILSON",37195,583,26,178,379,0,582,1,549,4,0,4,173,5
"2466",2022-09-01,"NC","YADKIN",37197,608,5,20,583,0,602,6,591,1,2,2,NA,5
"2467",2022-10-01,"NC","ALAMANCE",37001,754,42,186,526,0,745,9,772,1,4,12,48,10
"2468",2022-10-01,"NC","ALEXANDER",37003,146,2,16,128,0,135,11,150,6,1,1,NA,2
"2469",2022-10-01,"NC","ANSON",37007,53,0,14,39,0,53,0,59,2,1,1,0,2
"2470",2022-10-01,"NC","ASHE",37009,85,0,10,75,0,84,1,83,0,3,3,5,2
"2471",2022-10-01,"NC","BEAUFORT",37013,261,0,1,260,0,258,3,277,0,0,0,29,1
"2472",2022-10-01,"NC","BLADEN",37017,83,5,35,43,0,82,1,97,2,0,0,4,1
"2473",2022-10-01,"NC","BRUNSWICK",37019,608,4,168,436,0,607,1,629,6,1,1,19,2
"2474",2022-10-01,"NC","BUNCOMBE",37021,1034,6,103,925,0,1024,10,921,11,17,24,106,14
"2475",2022-10-01,"NC","BURKE",37023,392,1,17,374,0,379,13,483,3,1,3,28,2
"2476",2022-10-01,"NC","CABARRUS",37025,730,2,52,676,0,728,2,752,9,3,9,60,5
"2477",2022-10-01,"NC","CALDWELL",37027,449,3,75,371,0,447,2,480,10,1,6,15,5
"2478",2022-10-01,"NC","CARTERET",37031,225,0,54,171,0,224,1,213,4,3,4,15,1
"2479",2022-10-01,"NC","CASWELL",37033,51,2,19,30,0,40,11,47,0,0,0,NA,2
"2480",2022-10-01,"NC","CATAWBA",37035,888,5,58,825,0,881,7,726,6,10,15,73,9
"2481",2022-10-01,"NC","CHATHAM",37037,274,1,4,269,0,274,0,223,2,1,1,11,1
"2482",2022-10-01,"NC","CHEROKEE",37039,119,3,17,99,0,93,26,99,4,1,1,6,0
"2483",2022-10-01,"NC","CLEVELAND",37045,284,11,23,250,0,280,4,284,6,3,8,35,6
"2484",2022-10-01,"NC","COLUMBUS",37047,123,0,63,60,0,123,0,119,0,2,4,0,2
"2485",2022-10-01,"NC","CRAVEN",37049,355,1,63,291,0,352,3,332,2,2,6,52,5
"2486",2022-10-01,"NC","CUMBERLAND",37051,1128,0,67,1061,0,1125,3,1295,14,4,8,71,7
"2487",2022-10-01,"NC","CURRITUCK",37053,133,2,6,125,0,132,1,123,1,0,0,NA,0
"2488",2022-10-01,"NC","DARE",37055,152,0,0,152,0,152,0,136,0,0,1,10,1
"2489",2022-10-01,"NC","DAVIDSON",37057,782,28,129,625,0,778,4,791,14,3,4,35,7
"2490",2022-10-01,"NC","DAVIE",37059,188,0,7,181,0,188,0,230,1,1,2,12,1
"2491",2022-10-01,"NC","DUPLIN",37061,180,7,172,1,0,180,0,188,1,1,1,16,2
"2492",2022-10-01,"NC","DURHAM",37063,1244,3,68,1173,0,1242,2,1177,4,9,11,132,6
"2493",2022-10-01,"NC","EDGECOMBE",37065,182,4,89,89,0,182,0,188,4,2,5,17,4
"2494",2022-10-01,"NC","FORSYTH",37067,1658,70,136,1452,0,1639,19,1649,27,15,23,182,18
"2495",2022-10-01,"NC","FRANKLIN",37069,261,4,63,194,0,260,1,246,4,0,0,NA,1
"2496",2022-10-01,"NC","GASTON",37071,748,52,103,593,0,741,7,672,13,4,5,14,6
"2497",2022-10-01,"NC","GRANVILLE",37077,239,3,139,97,0,239,0,234,0,2,3,9,0
"2498",2022-10-01,"NC","GREENE",37079,83,0,0,83,0,83,0,79,1,0,0,NA,0
"2499",2022-10-01,"NC","GUILFORD",37081,1831,37,570,1224,0,1814,17,2428,23,15,21,187,19
"2500",2022-10-01,"NC","HALIFAX",37083,316,5,93,218,0,315,1,292,3,1,1,26,2
"2501",2022-10-01,"NC","HARNETT",37085,393,20,319,54,0,392,1,475,2,0,0,18,0
"2502",2022-10-01,"NC","HAYWOOD",37087,304,6,26,272,0,302,2,294,7,4,6,36,5
"2503",2022-10-01,"NC","HENDERSON",37089,570,0,16,554,0,565,5,596,10,1,5,39,4
"2504",2022-10-01,"NC","HERTFORD",37091,69,0,4,65,0,66,3,81,1,1,2,17,2
"2505",2022-10-01,"NC","HOKE",37093,197,7,55,135,0,197,0,205,2,0,0,8,1
"2506",2022-10-01,"NC","IREDELL",37097,778,8,42,728,0,772,6,716,8,5,6,56,5
"2507",2022-10-01,"NC","JACKSON",37099,132,1,16,115,0,132,0,142,2,2,3,0,2
"2508",2022-10-01,"NC","JOHNSTON",37101,739,14,236,489,0,727,12,720,5,2,2,41,0
"2509",2022-10-01,"NC","LEE",37105,233,19,112,102,0,231,2,220,1,1,1,16,1
"2510",2022-10-01,"NC","LENOIR",37107,181,11,62,108,0,180,1,188,5,1,1,11,0
"2511",2022-10-01,"NC","LINCOLN",37109,362,8,17,337,0,358,4,407,1,1,1,15,5
"2512",2022-10-01,"NC","MACON",37113,72,2,25,45,0,59,13,76,4,0,0,4,2
"2513",2022-10-01,"NC","MADISON",37115,68,3,42,23,0,67,1,78,0,0,0,NA,0
"2514",2022-10-01,"NC","MARTIN",37117,55,0,19,36,0,55,0,86,0,0,0,1,0
"2515",2022-10-01,"NC","MCDOWELL",37111,199,0,3,196,0,195,4,185,4,1,2,14,5
"2516",2022-10-01,"NC","MECKLENBURG",37119,3802,19,241,3542,0,3779,23,3528,29,25,36,251,27
"2517",2022-10-01,"NC","MONTGOMERY",37123,83,8,57,18,0,71,12,108,1,1,1,2,2
"2518",2022-10-01,"NC","MOORE",37125,486,24,6,456,0,482,4,495,9,3,9,42,6
"2519",2022-10-01,"NC","NASH",37127,310,6,83,221,0,298,12,349,6,5,8,29,9
"2520",2022-10-01,"NC","NEW HANOVER",37129,489,3,206,280,0,486,3,470,12,6,9,61,5
"2521",2022-10-01,"NC","ONSLOW",37133,463,7,176,280,0,461,2,485,4,1,1,15,2
"2522",2022-10-01,"NC","ORANGE",37135,514,6,203,305,0,510,4,523,0,5,6,127,1
"2523",2022-10-01,"NC","PASQUOTANK",37139,136,0,3,133,0,135,1,112,2,1,1,17,0
"2524",2022-10-01,"NC","PENDER",37141,141,8,32,101,0,138,3,104,3,0,1,0,3
"2525",2022-10-01,"NC","PERSON",37145,107,1,33,73,0,96,11,113,2,1,1,14,1
"2526",2022-10-01,"NC","PITT",37147,572,5,97,470,0,569,3,637,5,0,4,140,0
"2527",2022-10-01,"NC","POLK",37149,73,0,11,62,0,72,1,51,0,0,0,1,0
"2528",2022-10-01,"NC","RANDOLPH",37151,484,8,132,344,0,479,5,572,2,2,4,32,7
"2529",2022-10-01,"NC","RICHMOND",37153,125,2,26,97,0,124,1,139,2,3,3,NA,2
"2530",2022-10-01,"NC","ROBESON",37155,578,7,191,380,0,567,11,596,10,5,6,21,6
"2531",2022-10-01,"NC","ROCKINGHAM",37157,298,4,95,199,0,298,0,322,4,2,3,10,2
"2532",2022-10-01,"NC","ROWAN",37159,485,3,25,457,0,473,12,500,3,2,3,21,3
"2533",2022-10-01,"NC","RUTHERFORD",37161,201,1,53,147,0,198,3,188,5,3,3,2,3
"2534",2022-10-01,"NC","SAMPSON",37163,226,3,91,132,0,226,0,206,5,3,4,5,5
"2535",2022-10-01,"NC","SCOTLAND",37165,116,0,1,115,0,115,1,107,3,3,3,31,2
"2536",2022-10-01,"NC","STANLY",37167,279,2,52,225,0,278,1,281,0,4,4,18,3
"2537",2022-10-01,"NC","STOKES",37169,276,1,46,229,0,274,2,261,3,1,2,4,2
"2538",2022-10-01,"NC","SURRY",37171,329,3,18,308,0,327,2,326,8,5,7,50,7
"2539",2022-10-01,"NC","TRANSYLVANIA",37175,160,3,13,144,0,160,0,146,1,1,1,3,0
"2540",2022-10-01,"NC","UNION",37179,824,7,44,773,0,818,6,845,4,2,6,26,3
"2541",2022-10-01,"NC","VANCE",37181,161,2,48,111,0,160,1,144,1,1,1,6,1
"2542",2022-10-01,"NC","WAKE",37183,3534,32,1094,2408,0,3517,17,3545,28,9,15,197,11
"2543",2022-10-01,"NC","WATAUGA",37189,209,2,15,192,0,209,0,188,3,0,1,18,0
"2544",2022-10-01,"NC","WAYNE",37191,489,3,107,379,0,476,13,513,10,5,9,48,10
"2545",2022-10-01,"NC","WILKES",37193,331,4,29,298,0,327,4,293,2,1,3,21,6
"2546",2022-10-01,"NC","WILSON",37195,265,14,70,181,0,263,2,338,5,0,1,153,1
"2547",2022-10-01,"NC","YADKIN",37197,247,2,7,238,0,245,2,272,2,1,2,NA,3
"2548",2022-11-01,"NC","ALAMANCE",37001,750,36,245,469,0,740,10,775,13,6,12,40,9
"2549",2022-11-01,"NC","ALEXANDER",37003,126,3,28,95,0,125,1,136,1,0,0,NA,1
"2550",2022-11-01,"NC","ANSON",37007,61,0,20,41,0,50,11,64,3,0,0,1,0
"2551",2022-11-01,"NC","ASHE",37009,78,1,31,46,0,77,1,83,5,2,2,4,1
"2552",2022-11-01,"NC","BEAUFORT",37013,89,0,1,88,0,89,0,133,2,2,2,15,1
"2553",2022-11-01,"NC","BLADEN",37017,103,3,52,48,0,103,0,85,2,0,1,3,1
"2554",2022-11-01,"NC","BRUNSWICK",37019,457,8,149,300,0,454,3,512,7,1,3,13,1
"2555",2022-11-01,"NC","BUNCOMBE",37021,928,7,125,796,0,915,13,1134,13,9,16,102,11
"2556",2022-11-01,"NC","BURKE",37023,379,1,50,328,0,376,3,455,7,4,8,21,6
"2557",2022-11-01,"NC","CABARRUS",37025,817,5,82,730,0,810,7,853,6,6,10,77,3
"2558",2022-11-01,"NC","CALDWELL",37027,346,3,66,277,0,343,3,482,6,1,4,11,6
"2559",2022-11-01,"NC","CARTERET",37031,103,2,23,78,0,103,0,149,0,3,4,12,4
"2560",2022-11-01,"NC","CASWELL",37033,64,1,22,41,0,53,11,60,0,0,0,NA,1
"2561",2022-11-01,"NC","CATAWBA",37035,595,8,102,485,0,593,2,763,12,7,7,53,2
"2562",2022-11-01,"NC","CHATHAM",37037,315,0,3,312,0,314,1,362,0,1,1,10,1
"2563",2022-11-01,"NC","CHEROKEE",37039,107,0,32,75,0,99,8,96,2,0,0,4,0
"2564",2022-11-01,"NC","CLEVELAND",37045,306,3,72,231,0,303,3,300,5,5,6,28,3
"2565",2022-11-01,"NC","COLUMBUS",37047,161,3,90,68,0,158,3,156,2,3,5,0,3
"2566",2022-11-01,"NC","CRAVEN",37049,275,7,58,210,0,271,4,285,9,2,5,27,5
"2567",2022-11-01,"NC","CUMBERLAND",37051,1082,1,112,969,0,1076,6,1094,12,4,7,51,4
"2568",2022-11-01,"NC","CURRITUCK",37053,57,3,1,53,0,57,0,76,0,0,0,NA,1
"2569",2022-11-01,"NC","DARE",37055,111,0,0,111,0,110,1,145,2,1,1,4,0
"2570",2022-11-01,"NC","DAVIDSON",37057,558,21,99,438,0,538,20,659,12,4,8,33,8
"2571",2022-11-01,"NC","DAVIE",37059,155,2,35,118,0,153,2,148,3,0,2,15,2
"2572",2022-11-01,"NC","DUPLIN",37061,115,1,112,2,0,115,0,146,1,0,1,5,1
"2573",2022-11-01,"NC","DURHAM",37063,1062,1,20,1041,0,1057,5,1211,8,2,7,129,2
"2574",2022-11-01,"NC","EDGECOMBE",37065,91,0,27,64,0,90,1,133,6,1,1,8,1
"2575",2022-11-01,"NC","FORSYTH",37067,1321,57,297,967,0,1315,6,1666,24,14,23,177,15
"2576",2022-11-01,"NC","FRANKLIN",37069,233,4,69,160,0,232,1,255,0,0,0,NA,0
"2577",2022-11-01,"NC","GASTON",37071,741,48,144,549,0,731,10,825,7,2,2,0,7
"2578",2022-11-01,"NC","GRANVILLE",37077,229,1,112,116,0,227,2,255,1,0,0,4,1
"2579",2022-11-01,"NC","GREENE",37079,55,0,0,55,0,55,0,70,0,0,0,NA,0
"2580",2022-11-01,"NC","GUILFORD",37081,1892,34,538,1320,0,1877,15,2428,20,9,17,179,15
"2581",2022-11-01,"NC","HALIFAX",37083,220,7,59,154,0,219,1,279,4,1,1,22,2
"2582",2022-11-01,"NC","HARNETT",37085,363,23,298,42,0,347,16,435,3,4,4,9,5
"2583",2022-11-01,"NC","HAYWOOD",37087,269,3,25,241,0,265,4,330,7,1,1,19,2
"2584",2022-11-01,"NC","HENDERSON",37089,517,1,11,505,0,515,2,520,7,4,6,33,6
"2585",2022-11-01,"NC","HERTFORD",37091,68,0,1,67,0,67,1,70,2,1,1,16,1
"2586",2022-11-01,"NC","HOKE",37093,147,2,46,99,0,145,2,148,3,0,0,6,2
"2587",2022-11-01,"NC","IREDELL",37097,682,5,110,567,0,678,4,731,10,5,6,43,5
"2588",2022-11-01,"NC","JACKSON",37099,122,2,25,95,0,122,0,134,4,0,1,0,0
"2589",2022-11-01,"NC","JOHNSTON",37101,639,10,205,424,0,634,5,725,7,5,6,27,8
"2590",2022-11-01,"NC","LEE",37105,157,10,84,63,0,157,0,208,2,0,0,8,1
"2591",2022-11-01,"NC","LENOIR",37107,143,5,48,90,0,142,1,154,1,1,1,9,3
"2592",2022-11-01,"NC","LINCOLN",37109,260,15,50,195,0,260,0,312,4,0,0,22,0
"2593",2022-11-01,"NC","MACON",37113,76,0,1,75,0,76,0,88,0,0,0,9,0
"2594",2022-11-01,"NC","MADISON",37115,48,2,28,18,0,46,2,48,1,0,0,NA,1
"2595",2022-11-01,"NC","MARTIN",37117,40,0,10,30,0,40,0,56,1,0,0,1,0
"2596",2022-11-01,"NC","MCDOWELL",37111,217,0,2,215,0,216,1,214,6,2,2,10,3
"2597",2022-11-01,"NC","MECKLENBURG",37119,3828,24,204,3600,0,3806,22,4067,33,16,30,269,25
"2598",2022-11-01,"NC","MONTGOMERY",37123,77,9,53,15,0,76,1,93,2,0,0,0,2
"2599",2022-11-01,"NC","MOORE",37125,315,27,15,273,0,310,5,401,9,6,9,50,5
"2600",2022-11-01,"NC","NASH",37127,186,9,54,123,0,185,1,202,4,0,3,24,1
"2601",2022-11-01,"NC","NEW HANOVER",37129,526,2,213,311,0,523,3,469,5,2,3,43,2
"2602",2022-11-01,"NC","ONSLOW",37133,390,12,197,181,0,387,3,367,2,0,3,20,2
"2603",2022-11-01,"NC","ORANGE",37135,476,4,148,324,0,475,1,497,3,2,3,83,1
"2604",2022-11-01,"NC","PASQUOTANK",37139,105,1,5,99,0,104,1,146,1,2,3,20,1
"2605",2022-11-01,"NC","PENDER",37141,99,0,32,67,0,99,0,94,5,0,2,0,1
"2606",2022-11-01,"NC","PERSON",37145,108,1,29,78,0,96,12,118,2,1,2,2,3
"2607",2022-11-01,"NC","PITT",37147,567,8,124,435,0,565,2,601,4,4,5,107,4
"2608",2022-11-01,"NC","POLK",37149,128,2,68,58,0,128,0,145,1,0,0,2,0
"2609",2022-11-01,"NC","RANDOLPH",37151,387,4,122,261,0,381,6,438,10,4,4,7,8
"2610",2022-11-01,"NC","RICHMOND",37153,125,5,40,80,0,125,0,119,6,0,0,NA,0
"2611",2022-11-01,"NC","ROBESON",37155,444,7,116,321,0,439,5,489,3,2,3,17,4
"2612",2022-11-01,"NC","ROCKINGHAM",37157,282,2,90,190,0,280,2,305,2,1,1,7,1
"2613",2022-11-01,"NC","ROWAN",37159,496,2,34,460,0,493,3,526,5,2,4,31,5
"2614",2022-11-01,"NC","RUTHERFORD",37161,205,2,30,173,0,200,5,230,5,1,3,15,4
"2615",2022-11-01,"NC","SAMPSON",37163,137,0,51,86,0,136,1,192,6,0,0,5,0
"2616",2022-11-01,"NC","SCOTLAND",37165,59,0,1,58,0,59,0,83,1,3,3,7,0
"2617",2022-11-01,"NC","STANLY",37167,210,0,42,168,0,210,0,261,2,1,1,28,0
"2618",2022-11-01,"NC","STOKES",37169,256,5,69,182,0,254,2,279,3,1,1,2,2
"2619",2022-11-01,"NC","SURRY",37171,344,3,59,282,0,340,4,356,4,4,5,35,3
"2620",2022-11-01,"NC","TRANSYLVANIA",37175,79,1,6,72,0,79,0,103,2,0,4,1,1
"2621",2022-11-01,"NC","UNION",37179,822,10,167,645,0,818,4,862,5,6,10,33,7
"2622",2022-11-01,"NC","VANCE",37181,116,1,31,84,0,116,0,152,1,0,0,8,0
"2623",2022-11-01,"NC","WAKE",37183,3408,30,992,2386,0,3399,9,3719,11,15,24,193,13
"2624",2022-11-01,"NC","WATAUGA",37189,176,2,26,148,0,176,0,201,0,2,3,9,0
"2625",2022-11-01,"NC","WAYNE",37191,428,6,83,339,0,424,4,444,5,0,5,40,2
"2626",2022-11-01,"NC","WILKES",37193,200,4,32,164,0,197,3,247,5,0,2,14,3
"2627",2022-11-01,"NC","WILSON",37195,190,8,65,117,0,187,3,210,5,1,3,77,3
"2628",2022-11-01,"NC","YADKIN",37197,188,0,24,164,0,184,4,192,8,1,2,NA,3
"2629",2022-12-01,"NC","ALAMANCE",37001,1669,90,530,1049,0,1655,14,850,6,8,20,55,11
"2630",2022-12-01,"NC","ALEXANDER",37003,210,4,39,167,0,208,2,120,1,1,3,NA,2
"2631",2022-12-01,"NC","ANSON",37007,197,1,28,168,0,194,3,75,1,0,0,6,3
"2632",2022-12-01,"NC","ASHE",37009,141,1,32,108,0,140,1,85,0,1,3,5,1
"2633",2022-12-01,"NC","BEAUFORT",37013,257,0,2,255,0,254,3,121,1,1,4,28,3
"2634",2022-12-01,"NC","BLADEN",37017,326,9,112,205,0,322,4,165,3,2,3,7,2
"2635",2022-12-01,"NC","BRUNSWICK",37019,1127,24,112,991,0,1120,7,521,2,3,5,40,6
"2636",2022-12-01,"NC","BUNCOMBE",37021,1721,9,284,1428,0,1703,18,851,7,8,13,125,11
"2637",2022-12-01,"NC","BURKE",37023,784,4,142,638,0,779,5,387,3,7,9,33,7
"2638",2022-12-01,"NC","CABARRUS",37025,1646,10,92,1544,0,1633,13,883,7,9,17,152,14
"2639",2022-12-01,"NC","CALDWELL",37027,892,4,234,654,0,887,5,438,6,1,5,33,4
"2640",2022-12-01,"NC","CARTERET",37031,445,4,62,379,0,441,4,169,4,1,1,28,2
"2641",2022-12-01,"NC","CASWELL",37033,113,3,26,84,0,112,1,63,3,0,0,NA,1
"2642",2022-12-01,"NC","CATAWBA",37035,1405,30,169,1206,0,1396,9,689,1,8,10,85,6
"2643",2022-12-01,"NC","CHATHAM",37037,527,1,5,521,0,524,3,309,1,3,3,14,2
"2644",2022-12-01,"NC","CHEROKEE",37039,150,3,38,109,0,133,17,89,0,0,0,2,0
"2645",2022-12-01,"NC","CLEVELAND",37045,814,15,117,682,0,806,8,429,5,4,6,66,5
"2646",2022-12-01,"NC","COLUMBUS",37047,372,3,230,139,0,369,3,161,4,1,1,19,2
"2647",2022-12-01,"NC","CRAVEN",37049,781,6,118,657,0,774,7,307,3,3,7,81,5
"2648",2022-12-01,"NC","CUMBERLAND",37051,2989,3,321,2665,0,2979,10,1498,3,7,8,124,7
"2649",2022-12-01,"NC","CURRITUCK",37053,101,0,0,101,0,101,0,48,-1,0,0,NA,0
"2650",2022-12-01,"NC","DARE",37055,217,0,0,217,0,217,0,88,0,0,0,6,1
"2651",2022-12-01,"NC","DAVIDSON",37057,1503,28,186,1289,0,1493,10,712,7,3,7,61,8
"2652",2022-12-01,"NC","DAVIE",37059,445,5,88,352,0,445,0,206,2,0,0,21,0
"2653",2022-12-01,"NC","DUPLIN",37061,384,7,369,8,0,380,4,148,1,2,2,25,2
"2654",2022-12-01,"NC","DURHAM",37063,2424,9,70,2345,0,2409,15,1242,1,7,15,194,10
"2655",2022-12-01,"NC","EDGECOMBE",37065,354,6,97,251,0,350,4,164,-1,3,3,12,2
"2656",2022-12-01,"NC","FORSYTH",37067,3512,129,617,2766,12,3488,12,1693,8,15,21,338,12
"2657",2022-12-01,"NC","FRANKLIN",37069,493,2,107,384,0,492,1,236,1,0,1,NA,1
"2658",2022-12-01,"NC","GASTON",37071,2093,108,229,1756,0,2080,13,1054,5,10,14,0,12
"2659",2022-12-01,"NC","GRANVILLE",37077,519,8,199,312,0,515,4,227,1,1,1,14,2
"2660",2022-12-01,"NC","GREENE",37079,141,0,0,141,0,140,1,52,1,0,0,NA,0
"2661",2022-12-01,"NC","GUILFORD",37081,4415,63,887,3465,30,4364,21,2376,13,20,30,335,31
"2662",2022-12-01,"NC","HALIFAX",37083,492,6,109,377,0,491,1,236,0,0,0,11,0
"2663",2022-12-01,"NC","HARNETT",37085,973,29,645,299,0,972,1,468,3,1,1,27,2
"2664",2022-12-01,"NC","HAYWOOD",37087,319,5,57,257,0,311,8,188,2,5,7,35,4
"2665",2022-12-01,"NC","HENDERSON",37089,888,3,21,864,0,882,6,418,8,2,3,52,2
"2666",2022-12-01,"NC","HERTFORD",37091,180,1,14,165,0,168,12,90,0,0,0,18,0
"2667",2022-12-01,"NC","HOKE",37093,384,2,71,311,0,379,5,180,1,0,0,18,1
"2668",2022-12-01,"NC","IREDELL",37097,1522,15,188,1319,0,1497,25,802,5,6,16,81,14
